isin,name,ticker,size,asset_class,currency,domicile_country,hedged,dividends,ter,number_of_holdings,index,symbol,Fund size,Volatility,1 year,3 year,5 year
IE00BK5BQT80,Vanguard FTSE All-World UCITS ETF (USD) Accumulating,VWCE,28535.0,equity,USD,Ireland,False,Accumulating,0.19,3624.0,FTSE All-World,VWCE.BE,"EUR 33,887 m",10.83%,+32.24%,+59.79%,+67.50%
IE00BK5BQV03,Vanguard FTSE Developed World UCITS ETF Acc,VGVF,4896.0,equity,USD,Ireland,False,Accumulating,0.12,1999.0,FTSE Developed,VGVF.BE,"EUR 5,298 m",11.30%,+32.09%,+61.44%,+72.99%
IE00BK5BQW10,Vanguard FTSE North America UCITS ETF (USD) Accumulating,VNRA,2067.0,equity,USD,Ireland,False,Accumulating,0.08,584.0,FTSE North America,VNRA.DE,"EUR 2,327 m",13.71%,+30.56%,+64.94%,+79.26%
IE00BK5BQX27,Vanguard FTSE Developed Europe UCITS ETF (EUR) Accumulating,VWCG,2171.0,equity,EUR,Ireland,False,Accumulating,0.1,524.0,FTSE Developed Europe,VWCG.BE,"EUR 2,457 m",11.68%,+27.13%,+46.78%,+64.26%
IE00BK5BQY34,Vanguard FTSE Developed Europe ex UK UCITS ETF (EUR) Accumulating,VERE,1178.0,equity,EUR,Ireland,False,Accumulating,0.1,426.0,FTSE Developed Europe ex UK,VERE.DE,"EUR 1,317 m",12.58%,+25.91%,+44.37%,+58.52%
IE00BK5BQZ41,Vanguard FTSE Developed Asia Pacific ex Japan UCITS ETF (USD) Accumulating,VGEK,498.0,equity,USD,Ireland,False,Accumulating,0.15,373.0,FTSE Developed Asia Pacific ex Japan,VGEK.BE,EUR 670 m,21.92%,+73.15%,+67.17%,+57.25%
IE00BK5BR626,Vanguard FTSE All-World High Dividend Yield UCITS ETF Acc,VGWE,1599.0,equity,USD,Ireland,False,Accumulating,0.29,2219.0,FTSE All-World High Dividend Yield,VGWE.DE,"EUR 2,075 m",11.37%,+30.13%,+50.64%,+71.12%
IE00BK5BR733,Vanguard FTSE Emerging Markets UCITS ETF (USD) Accumulating,VFEA,1561.0,equity,USD,Ireland,False,Accumulating,0.17,2267.0,FTSE Emerging,VFEA.BE,"EUR 1,750 m",13.60%,+34.23%,+48.71%,+32.32%
IE00BK5H8015,SPDR STOXX Europe 600 SRI UCITS ETF,ZPDX,514.0,equity,EUR,Ireland,False,Accumulating,0.12,199.0,STOXX® Europe 600 SRI,ZPDX.BE,EUR 491 m,12.68%,+20.39%,+41.76%,+57.50%
IE00BK72HJ67,UBS MSCI World Socially Responsible UCITS ETF USD acc,4UBH,1202.0,equity,USD,Ireland,False,Accumulating,0.19,377.0,MSCI World SRI Low Carbon Select 5% Issuer Capped,4UBH.DU,"EUR 1,215 m",12.05%,+22.99%,+47.21%,+54.06%
IE00BK72HM96,UBS MSCI World Socially Responsible UCITS ETF hEUR acc,4UB1,205.0,equity,EUR,Ireland,True,Accumulating,0.22,377.0,MSCI World SRI Low Carbon Select 5% Issuer Capped (EUR Hedged),4UB1.DU,EUR 193 m,12.44%,+25.25%,+52.01%,+45.88%
IE00BK72HT65,UBS MSCI World Socially Responsible UCITS ETF hCHF acc,WSRIC,276.0,equity,CHF,Ireland,True,Accumulating,0.22,377.0,MSCI World SRI Low Carbon Select 5% Issuer Capped (CHF Hedged),,EUR 308 m,12.98%,+18.44%,+47.65%,+57.69%
IE00BK80XL30,Invesco MSCI China All Shares Stock Connect UCITS ETF Acc,MCHN,92.0,equity,USD,Ireland,False,Accumulating,0.35,400.0,MSCI China All Shares Stock Connect Select,MCHN.BE,EUR 87 m,15.81%,+22.78%,+17.12%,-10.72%
IE00BKBF6616,iShares Core MSCI EMU UCITS ETF USD Hedged (Acc),SNAY,584.0,equity,USD,Ireland,True,Accumulating,0.15,224.0,MSCI EMU (USD Hedged),SNAY.MU,EUR 730 m,13.64%,+23.72%,+49.02%,+86.98%
IE00BKLF1R75,WisdomTree Battery Solutions UCITS ETF USD Acc,W1TA,144.0,equity,USD,Ireland,False,Accumulating,0.4,90.0,WisdomTree Battery Solutions,W1TA.BE,EUR 157 m,24.55%,+97.06%,+30.55%,+25.06%
IE00BKLTRN76,L&G MSCI Europe Climate Pathway UCITS ETF EUR Accumulating ETF,DELF,848.0,equity,EUR,Ireland,False,Accumulating,0.1,106.0,MSCI ACWI Select Climate 500 Europe Subset,DELF.DE,EUR 526 m,11.47%,+21.36%,+39.75%,+51.87%
IE00BKLWY790,L&G US ESG Exclusions Paris Aligned UCITS ETF USD Accumulating,DELG,155.0,equity,USD,Ireland,False,Accumulating,0.12,440.0,Foxberry Sustainability Consensus US,DELG.DE,EUR 158 m,14.38%,+33.86%,+70.38%,+81.11%
IE00BKM4GZ66,iShares Core MSCI Emerging Markets IMI UCITS ETF (Acc),IS3N,30369.0,equity,USD,Ireland,False,Accumulating,0.18,2956.0,MSCI Emerging Markets Investable Market (IMI),IS3N.BE,"EUR 33,200 m",16.27%,+48.46%,+60.99%,+40.67%
IE00BKM4H197,iShares MSCI Emerging Markets Consumer Growth UCITS ETF USD (Acc),CEMG,38.0,equity,USD,Ireland,False,Accumulating,0.6,309.0,MSCI ACWI Emerging Market Consumer Growth,CEMG.BE,EUR 37 m,11.60%,+4.13%,+10.92%,-8.01%
IE00BKPSFC54,iShares MSCI World Quality Dividend Advanced UCITS ETF USD (Acc),AYEG,240.0,equity,USD,Ireland,False,Accumulating,0.38,213.0,MSCI World High Dividend Yield Advanced Select,,EUR 334 m,9.82%,+25.30%,+46.12%,+69.24%
IE00BKPX3K41,iShares MSCI AC Far East ex-Japan UCITS ETF USD (Acc),IS3Z,103.0,equity,USD,Ireland,False,Accumulating,0.74,846.0,MSCI AC Far East ex Japan,,EUR 88 m,20.64%,+58.69%,+64.53%,+28.83%
IE00BKSBGS44,Fidelity US Equity Research Enhanced UCITS ETF ACC-USD,FUSR,1092.0,equity,USD,Ireland,False,Accumulating,0.2,249.0,Fidelity US Equity Research Enhanced,FUSR.DE,"EUR 1,092 m",14.29%,+33.66%,+69.30%,+82.00%
IE00BKSBGT50,Fidelity Europe Equity Research Enhanced UCITS ETF ACC-Euro,FEUR,130.0,equity,EUR,Ireland,False,Accumulating,0.25,191.0,Fidelity Europe Equity Research Enhanced,FEUR.DE,EUR 130 m,11.96%,+23.03%,+37.04%,+52.85%
IE00BKSBGV72,Fidelity Global Equity Research Enhanced UCITS ETF ACC-USD,FGLR,199.0,equity,USD,Ireland,False,Accumulating,0.25,527.0,Fidelity Global Equity Research Enhanced,FGLR.DE,EUR 199 m,11.87%,+29.27%,+53.43%,+64.44%
IE00BKSCBX74,UBS MSCI World Small Cap Socially Responsible UCITS ETF USD acc,UIMS,646.0,equity,USD,Ireland,False,Accumulating,0.23,716.0,MSCI World Small Cap SRI Low Carbon Select 5% Issuer Capped,,EUR 630 m,12.55%,+29.07%,+32.59%,-
IE00BKT6FV49,iShares Core MSCI Japan IMI UCITS ETF EUR Hedged (Acc),AYEI,76.0,equity,EUR,Ireland,True,Accumulating,0.17,964.0,MSCI Japan IMI (EUR Hedged),,EUR 147 m,18.86%,+55.35%,+112.33%,+123.92%
IE00BKTLJC87,iShares Smart City Infrastructure UCITS ETF USD (Acc),AYEU,312.0,equity,USD,Ireland,False,Accumulating,0.4,146.0,STOXX® Global Smart City Infrastructure,AYEU.DE,EUR 332 m,13.26%,+33.84%,+52.07%,+54.47%
IE00BKVKW020,First Trust Value Line® Dividend Index UCITS ETF Acc,FVD,6.0,equity,USD,Ireland,False,Accumulating,0.7,238.0,Value Line® Dividend,,EUR 6 m,10.96%,+10.29%,+17.11%,+36.58%
IE00BKVL7331,iShares Edge MSCI USA Minimum Volatility Advanced UCITS ETF,MVEA,100.0,equity,USD,Ireland,False,Accumulating,0.2,155.0,MSCI USA Minimum Volatility Advanced Select,MVEA.DE,EUR 89 m,10.56%,+1.99%,+19.04%,+34.64%
IE00BKVL7778,iShares Edge MSCI World Minimum Volatility Advanced UCITS ETF (Acc),MVEW,250.0,equity,USD,Ireland,False,Accumulating,0.3,242.0,MSCI World Minimum Volatility Advanced Select,MVEW.DE,EUR 212 m,8.43%,+2.83%,+21.27%,+35.56%
IE00BKVL7D31,iShares Edge MSCI Europe Minimum Volatility Advanced UCITS ETF (Acc),MVEE,26.0,equity,EUR,Ireland,False,Accumulating,0.25,109.0,MSCI Europe Minimum Volatility Advanced Select,MVEE.BE,EUR 27 m,8.94%,+11.94%,+27.12%,+38.70%
IE00BKW9SX35,Invesco S&P 500 Low Volatility UCITS ETF Acc,SPLW,19.0,equity,USD,Ireland,False,Accumulating,0.25,100.0,S&P 500 Low Volatility,,EUR 19 m,11.40%,+1.11%,+14.87%,-
IE00BKWQ0G16,SPDR MSCI Europe Financials UCITS ETF,SPYZ,746.0,equity,EUR,Ireland,False,Accumulating,0.18,86.0,MSCI Europe Financials 20/35 Capped,SPYZ.BE,EUR 730 m,16.60%,+37.73%,+118.96%,+155.39%
IE00BKWQ0J47,SPDR MSCI Europe Industrials UCITS ETF,SPYQ,1071.0,equity,EUR,Ireland,False,Accumulating,0.18,90.0,MSCI Europe Industrials 20/35 Capped,SPYQ.BE,"EUR 1,139 m",18.02%,+36.07%,+78.87%,+90.00%
IE00BKWQ0M75,SPDR MSCI Europe Small Cap UCITS ETF,SPYS,269.0,equity,EUR,Ireland,False,Accumulating,0.3,825.0,MSCI Europe Small Cap,,EUR 291 m,12.15%,+23.87%,+35.79%,+24.06%
IE00BKWQ0Q14,SPDR MSCI Europe UCITS ETF,SPYE,380.0,equity,EUR,Ireland,False,Accumulating,0.08,403.0,MSCI Europe,SPYE.BE,EUR 392 m,11.75%,+26.51%,+44.69%,+63.18%
IE00BKY40J65,HSBC USA SCREENED EQUITY UCITS ETF USD,H412,687.0,equity,USD,Ireland,False,Accumulating,0.12,304.0,FTSE USA ESG Low Carbon Select,H412.BE,EUR 626 m,12.55%,+32.13%,+55.04%,+69.67%
IE00BKY53D40,HSBC UK Screened Equity UCITS ETF GBP,R390,31.0,equity,GBP,Ireland,False,Accumulating,0.12,76.0,FTSE UK ESG Low Carbon Select,,EUR 29 m,12.90%,+22.55%,+41.66%,+45.84%
IE00BKY55S33,HSBC JAPAN SCREENED EQUITY UCITS ETF USD,XU8Z,233.0,equity,USD,Ireland,False,Accumulating,0.18,241.0,FTSE Japan ESG Low Carbon Select,XU8Z.BE,EUR 254 m,19.26%,+29.67%,+62.70%,+58.35%
IE00BKY55W78,HSBC Europe Screened Equity UCITS ETF EUR,H413,27.0,equity,EUR,Ireland,False,Accumulating,0.15,317.0,FTSE Developed Europe ESG Low Carbon Select,H413.BE,EUR 21 m,12.68%,+25.60%,+46.96%,+55.28%
IE00BKY58G26,HSBC Asia Pacific Ex Japan Screened Equity UCITS ETF USD,H4Z2,377.0,equity,USD,Ireland,False,Accumulating,0.25,430.0,FTSE Asia Pacific ex Japan ESG Low Carbon Select,H4Z2.BE,EUR 425 m,17.51%,+56.95%,+66.89%,+49.09%
IE00BKY59G90,HSBC EMERGING MARKET SCREENED EQUITY UCITS ETF USD,H4Z1,218.0,equity,USD,Ireland,False,Accumulating,0.18,657.0,FTSE Emerging ESG Low Carbon Select,H4Z1.BE,EUR 209 m,14.36%,+43.11%,+61.29%,+39.19%
IE00BKY59K37,HSBC DEVELOPED WORLD SCREENED EQUITY UCITS ETF USD,H41C,246.0,equity,USD,Ireland,False,Accumulating,0.18,680.0,FTSE Developed ESG Low Carbon Select,H41C.DE,EUR 253 m,10.22%,+30.52%,+54.78%,+66.85%
IE00BL0BMZ89,VanEck Morningstar Global Wide Moat UCITS ETF,VVGM,140.0,equity,USD,Ireland,False,Accumulating,0.52,78.0,Morningstar Global Wide Moat Focus,VVGM.BE,EUR 150 m,10.60%,+22.19%,+39.77%,+47.29%
IE00BL25JL35,Xtrackers MSCI World Quality UCITS ETF 1C,XDEQ,2280.0,equity,USD,Ireland,False,Accumulating,0.25,299.0,MSCI World Sector Neutral Quality,XDEQ.BE,"EUR 2,454 m",10.75%,+24.40%,+52.75%,+64.92%
IE00BL25JM42,Xtrackers MSCI World Value UCITS ETF 1C,XDEV,3224.0,equity,USD,Ireland,False,Accumulating,0.25,400.0,MSCI World Enhanced Value,XDEV.BE,"EUR 3,994 m",11.30%,+48.77%,+72.77%,+88.77%
IE00BL25JN58,Xtrackers MSCI World Minimum Volatility UCITS ETF 1C,XDEB,642.0,equity,USD,Ireland,False,Accumulating,0.25,275.0,MSCI World Minimum Volatility,XDEB.BE,EUR 679 m,8.49%,+1.85%,+20.03%,+34.19%
IE00BL25JP72,Xtrackers MSCI World Momentum UCITS ETF 1C,XDEM,1607.0,equity,USD,Ireland,False,Accumulating,0.25,348.0,MSCI World Momentum,XDEM.BE,"EUR 1,655 m",15.13%,+33.12%,+76.39%,+70.03%
IE00BL643144,Goshawk Global Balanced Fund UCITS ETF Accumulating,ROE,19.0,equity,USD,Ireland,False,Accumulating,0.69,70.0,Global Balance Fund,,EUR 19 m,8.17%,+15.19%,+38.14%,+18.55%
IE00BL6K8C82,iShares MSCI Europe Paris-Aligned Climate UCITS ETF EUR (Acc),CBUA,125.0,equity,EUR,Ireland,False,Accumulating,0.15,270.0,MSCI Europe Climate Paris Aligned Benchmark Select,,EUR 153 m,12.32%,+21.84%,+37.57%,-
IE00BL6K8D99,iShares MSCI EMU Paris-Aligned Climate UCITS ETF EUR (Acc),CBUB,1240.0,equity,EUR,Ireland,False,Accumulating,0.15,146.0,MSCI EMU Climate Paris Aligned Benchmark Select,,"EUR 1,373 m",14.04%,+17.99%,+36.13%,-
IE00BLB2GQ94,iShares Conservative Portfolio UCITS ETF USD Hedged (Acc),MACU,0.0,equity,USD,Ireland,True,Accumulating,0.25,13760.0,iShares Conservative Portfolio (USD Hedged),,EUR 0 m,6.80%,+4.94%,+12.16%,-
IE00BLB2GS19,iShares Growth Portfolio UCITS ETF USD Hedged (Acc),MAGU,1.0,equity,USD,Ireland,True,Accumulating,0.25,8491.0,iShares Growth Portfolio (USD Hedged),,EUR 1 m,11.27%,+22.79%,+41.37%,-
IE00BLB2GT26,iShares Moderate Portfolio UCITS ETF USD Hedged (Acc),MODU,5.0,equity,USD,Ireland,True,Accumulating,0.25,13691.0,iShares Moderate Portfolio (USD Hedged),,EUR 7 m,8.25%,+12.55%,+25.41%,-
IE00BLCHJ534,Global X U.S. Infrastructure Development UCITS ETF USD Accumulating,94VE,459.0,equity,USD,Ireland,False,Accumulating,0.47,98.0,Indxx U.S. Infrastructure Development,,EUR 533 m,19.75%,+47.53%,+88.97%,-
IE00BLCHJT74,Global X Internet of Things UCITS ETF USD Accumulating,SN5R,1.0,equity,USD,Ireland,False,Accumulating,0.6,56.0,Indxx Global Internet of Things Thematic,,EUR 2 m,19.83%,+37.94%,+24.96%,-
IE00BLCHJZ35,Global X FinTech UCITS ETF USD Accumulating,XFIN,4.0,equity,USD,Ireland,False,Accumulating,0.6,60.0,Indxx Global Fintech Thematic,,EUR 4 m,27.09%,-3.68%,+18.43%,-
IE00BLLZQ805,iShares Growth Portfolio UCITS ETF EUR (Acc),MAGR,75.0,equity,EUR,Ireland,False,Accumulating,0.25,8491.0,iShares Growth Portfolio,MAGR.BE,EUR 82 m,9.65%,+28.29%,+43.98%,+36.74%
IE00BLLZQS08,iShares Moderate Portfolio UCITS ETF EUR (Acc),MODR,36.0,equity,EUR,Ireland,False,Accumulating,0.25,13691.0,iShares Moderate Portfolio,MODR.BE,EUR 39 m,5.73%,+16.28%,+27.08%,+19.24%
IE00BLNMYC90,Xtrackers S&P 500 Equal Weight UCITS ETF 1C,XDEW,7538.0,equity,USD,Ireland,False,Accumulating,0.15,503.0,S&P 500® Equal Weight,XDEW.BE,"EUR 8,924 m",13.03%,+21.60%,+34.95%,+49.60%
IE00BLP53M98,iShares Conservative Portfolio UCITS ETF EUR (Acc),MACV,13.0,equity,EUR,Ireland,False,Accumulating,0.25,13760.0,iShares Conservative Portfolio,MACV.DE,EUR 15 m,3.52%,+7.29%,+13.98%,+2.91%
IE00BLRB0242,Invesco Global Clean Energy UCITS ETF Acc,G1CE,62.0,equity,USD,Ireland,False,Accumulating,0.6,110.0,WilderHill New Energy Global Innovation,G1CE.BE,EUR 95 m,19.98%,+89.45%,+0.97%,-29.29%
IE00BLRPN388,Fidelity Emerging Markets Equity Research Enhanced UCITS ETF ACC-USD,FYER,2838.0,equity,USD,Ireland,False,Accumulating,0.3,416.0,Fidelity Emerging Markets Equity Research Enhanced,FYER.DE,"EUR 2,838 m",16.79%,+49.12%,+55.76%,+27.68%
IE00BLRPQH31,Rize Sustainable Future of Food UCITS ETF,RIZF,73.0,equity,USD,Ireland,False,Accumulating,0.45,52.0,Foxberry Tematica Research Sustainable Future of Food,RIZF.BE,EUR 71 m,14.24%,+2.81%,-16.71%,-36.85%
IE00BLRPRR04,Rize Environmental Impact 100 UCITS ETF,WRLD,110.0,equity,USD,Ireland,False,Accumulating,0.55,99.0,Foxberry SMS Environmental Impact 100,,EUR 114 m,12.87%,+35.59%,+28.50%,-
IE00BLSN7P11,UBS S&P 500 ESG Elite UCITS ETF USD acc,AW1C,173.0,equity,USD,Ireland,False,Accumulating,0.15,124.0,S&P 500® ESG Elite,AW1C.DE,EUR 294 m,13.46%,+32.20%,+60.83%,+79.10%
IE00BLSN7W87,UBS S&P 500 ESG Elite UCITS ETF hEUR acc,AW1B,93.0,equity,EUR,Ireland,True,Accumulating,0.18,124.0,S&P 500® ESG Elite (EUR Hedged),AW1B.DE,EUR 159 m,13.53%,+33.92%,+63.27%,+57.80%
IE00BM67HJ62,Xtrackers MSCI Emerging Markets ex China UCITS ETF 1C,XDEX,67.0,equity,GBP,Ireland,False,Accumulating,0.16,622.0,MSCI Emerging Markets ex China,,EUR 105 m,18.20%,+63.81%,+63.04%,+63.62%
IE00BM67HK77,Xtrackers MSCI World Health Care UCITS ETF 1C,XDWH,3064.0,equity,USD,Ireland,False,Accumulating,0.25,118.0,MSCI World Health Care,XDWH.BE,"EUR 2,800 m",13.69%,+9.35%,+6.91%,+29.00%
IE00BM67HL84,Xtrackers MSCI World Financials UCITS ETF 1C,XDWF,2472.0,equity,USD,Ireland,False,Accumulating,0.25,236.0,MSCI World Financials,XDWF.BE,EUR 741 m,11.85%,+23.72%,+76.77%,+91.84%
IE00BM67HN09,Xtrackers MSCI World Consumer Staples UCITS ETF 1C,XDWS,722.0,equity,USD,Ireland,False,Accumulating,0.25,92.0,MSCI World Consumer Staples,XDWS.BE,EUR 700 m,11.30%,+0.66%,+8.84%,+29.40%
IE00BM67HP23,Xtrackers MSCI World Consumer Discretionary UCITS ETF 1C,XDWC,207.0,equity,USD,Ireland,False,Accumulating,0.25,126.0,MSCI World Consumer Discretionary,XDWC.BE,EUR 266 m,17.18%,+21.93%,+42.03%,+27.94%
IE00BM67HQ30,Xtrackers MSCI World Utilities UCITS ETF 1C,XDWU,535.0,equity,USD,Ireland,False,Accumulating,0.25,74.0,MSCI World Utilities,XDWU.BE,EUR 793 m,11.69%,+20.99%,+41.17%,+59.17%
IE00BM67HR47,Xtrackers MSCI World Communication Services UCITS ETF 1C,XWTS,407.0,equity,USD,Ireland,False,Accumulating,0.25,65.0,MSCI World Communication Services 20/35 Custom,XWTS.BE,EUR 440 m,14.28%,+38.85%,+105.03%,+72.94%
IE00BM67HS53,Xtrackers MSCI World Materials UCITS ETF 1C,XDWM,545.0,equity,USD,Ireland,False,Accumulating,0.25,88.0,MSCI World Materials,XDWM.BE,EUR 671 m,14.29%,+39.64%,+38.19%,+50.50%
IE00BM67HT60,Xtrackers MSCI World Information Technology UCITS ETF 1C,XDWT,4788.0,equity,USD,Ireland,False,Accumulating,0.25,144.0,MSCI World Information Technology 20/35 Custom,XDWT.BE,"EUR 4,422 m",19.64%,+50.29%,+104.06%,+118.94%
IE00BM67HV82,Xtrackers MSCI World Industrials UCITS ETF 1C,XDWI,587.0,equity,USD,Ireland,False,Accumulating,0.25,257.0,MSCI World Industrials,XDWI.BE,EUR 777 m,13.05%,+35.44%,+70.10%,+80.77%
IE00BM67HW99,Xtrackers S&P 500 UCITS ETF 1C - EUR Hedged,XDPE,489.0,equity,EUR,Ireland,True,Accumulating,0.2,502.0,S&P 500® (EUR Hedged),XDPE.BE,EUR 504 m,12.97%,+32.17%,+66.27%,+59.62%
IE00BM67HX07,Xtrackers S&P 500 UCITS ETF 2C - GBP Hedged,XDPG,540.0,equity,GBP,Ireland,True,Accumulating,0.09,502.0,S&P 500® (GBP Hedged),,EUR 600 m,14.16%,+33.50%,+77.64%,+70.48%
IE00BM8QS095,Invesco MSCI China Technology All Shares Stock Connect UCITS ETF Acc,ICNT,131.0,equity,USD,Ireland,False,Accumulating,0.49,100.0,MSCI China Technology All Shares Stock Connect Select,,EUR 124 m,21.19%,+23.44%,+20.31%,-
IE00BM9TSP27,WisdomTree Emerging Markets ex-State-Owned Enterprises UCITS ETF,XSOE,14.0,equity,USD,Ireland,False,Accumulating,0.32,542.0,WisdomTree Emerging Markets ex-State-Owned Enterprises ESG Screened,,EUR 15 m,16.73%,+45.96%,+53.65%,-
IE00BMD8KP97,Invesco Nasdaq Next Generation 100 UCITS ETF Acc,EQQJ,35.0,equity,USD,Ireland,False,Accumulating,0.25,106.0,Nasdaq Next Generation 100,EQQJ.DE,EUR 35 m,17.74%,+44.63%,+52.64%,+29.13%
IE00BMDBMG37,iShares MSCI Europe SRI UCITS ETF USD (Acc),AYE9,23.0,equity,USD,Ireland,False,Accumulating,0.2,120.0,MSCI Europe SRI Select Reduced Fossil Fuels,,EUR 27 m,12.80%,+10.05%,+17.55%,+29.71%
IE00BMDBMK72,iShares MSCI Pacific ex-Japan ESG Enhanced CTB UCITS ETF USD (Acc),APJX,79.0,equity,USD,Ireland,False,Accumulating,0.2,88.0,MSCI Pacific ex Japan ESG Enhanced Focus CTB,,EUR 105 m,12.78%,+26.52%,+27.91%,-
IE00BMDBMT65,Invesco MSCI Pacific Ex Japan Universal Screened UCITS ETF Acc,ESGP,61.0,equity,USD,Ireland,False,Accumulating,0.19,87.0,MSCI Pacific ex Japan Universal Select Business Screens,ESGP.BE,EUR 66 m,12.00%,+27.42%,+30.64%,+34.60%
IE00BMDBMV87,Invesco MSCI Japan Universal Screened UCITS ETF Acc,ESGJ,8.0,equity,USD,Ireland,False,Accumulating,0.15,172.0,MSCI Japan Universal Select Business Screens,ESGJ.BE,EUR 8 m,19.48%,+34.85%,+59.56%,+49.42%
IE00BMDBMW94,Invesco MSCI Europe Ex UK Universal Screened UCITS ETF Acc,ESGX,10.0,equity,EUR,Ireland,False,Accumulating,0.16,255.0,MSCI Europe ex UK Universal Select Business Screens,ESGX.DE,EUR 12 m,12.88%,+26.04%,+43.32%,+56.62%
IE00BMDBMY19,Invesco MSCI Emerging Markets Universal Screened UCITS ETF Acc,ESGM,75.0,equity,USD,Ireland,False,Accumulating,0.19,449.0,MSCI Emerging Markets Universal Select Business Screens,,EUR 55 m,16.68%,+49.56%,+58.06%,-
IE00BMDPBY65,Franklin STOXX Europe 600 Paris Aligned Climate UCITS ETF,FLXP,36.0,equity,EUR,Ireland,False,Accumulating,0.15,306.0,STOXX® Europe 600 Paris-Aligned,FLXP.DE,EUR 33 m,12.44%,+14.40%,+23.07%,+38.58%
IE00BMDPBZ72,Franklin S&P 500 Paris Aligned Climate UCITS ETF,FLX5,408.0,equity,USD,Ireland,False,Accumulating,0.07,270.0,S&P 500 Net Zero 2050 Paris-Aligned ESG,FLX5.DE,EUR 368 m,13.12%,+24.81%,+61.81%,+76.81%
IE00BMDV7354,JPMorgan AC Asia Pacific ex Japan Research Enhanced Index Equity (ESG) UCITS ETF USD (acc),JREA,125.0,equity,USD,Ireland,False,Accumulating,0.36,339.0,JP Morgan AC Asia Pacific ex Japan Research Enhanced Index Equity (ESG),,EUR 150 m,17.38%,+49.73%,+53.89%,-
IE00BMDV7578,JPMorgan China A Research Enhanced Index Equity (ESG) UCITS ETF USD (acc),JREC,17.0,equity,USD,Ireland,False,Accumulating,0.4,278.0,JP Morgan China A Research Enhanced Index Equity (ESG),,EUR 14 m,14.24%,+36.95%,+14.53%,-
IE00BMDWYZ92,JPMorgan Carbon Transition Global Equity (CTB) UCITS ETF USD (acc),JPCT,421.0,equity,USD,Ireland,False,Accumulating,0.19,359.0,Solactive JP Morgan Asset Management Carbon Transition Global Equity,JPCT.DE,EUR 320 m,11.43%,+27.58%,+52.75%,+66.08%
IE00BMFKG444,Xtrackers Nasdaq 100 UCITS ETF 1C,XNAS,1620.0,equity,USD,Ireland,False,Accumulating,0.2,101.0,Nasdaq 100®,XNAS.DE,"EUR 1,596 m",16.60%,+40.43%,+91.19%,+96.38%
IE00BMG6Z448,iShares MSCI EM ex-China UCITS ETF USD (Acc),84X0,3701.0,equity,USD,Ireland,False,Accumulating,0.18,637.0,MSCI Emerging Markets ex China,,"EUR 4,390 m",22.96%,+63.57%,+81.20%,-
IE00BMH5VP31,iShares Edge MSCI World Minimum Volatility Advanced UCITS ETF EUR Hedged (Acc),3I40,78.0,equity,EUR,Ireland,True,Accumulating,0.35,242.0,MSCI World Minimum Volatility Advanced Select (EUR Hedged),,EUR 61 m,8.55%,+4.56%,+26.47%,+29.81%
IE00BMH5YR69,Global X Autonomous & Electric Vehicles UCITS ETF USD Accumulating,DR7E,7.0,equity,USD,Ireland,False,Accumulating,0.5,75.0,Solactive Autonomous & Electric Vehicles,,EUR 8 m,20.60%,+80.09%,+49.76%,-
IE00BMVB5K07,Vanguard LifeStrategy 20% Equity UCITS ETF Accumulating,V20A,89.0,equity,EUR,Ireland,False,Accumulating,0.25,14545.0,Vanguard LifeStrategy 20% Equity,V20A.AS,EUR 95 m,3.67%,+7.72%,+16.00%,+3.16%
IE00BMVB5M21,Vanguard LifeStrategy 40% Equity UCITS ETF Accumulating,V40A,196.0,equity,EUR,Ireland,False,Accumulating,0.25,14545.0,Vanguard LifeStrategy 40% Equity,V40A.AS,EUR 212 m,5.09%,+13.43%,+25.80%,+17.08%
IE00BMVB5P51,Vanguard LifeStrategy 60% Equity UCITS ETF Accumulating,V60A,695.0,equity,EUR,Ireland,False,Accumulating,0.25,14555.0,Vanguard LifeStrategy 60% Equity,V60A.AS,EUR 756 m,6.97%,+19.33%,+36.10%,+32.37%
IE00BMVB5R75,Vanguard LifeStrategy 80% Equity UCITS ETF (EUR) Accumulating,V80A,904.0,equity,EUR,Ireland,False,Accumulating,0.25,14571.0,Vanguard LifeStrategy 80% Equity,V80A.AS,EUR 981 m,8.97%,+25.52%,+47.03%,+49.33%
IE00BMW3QX54,L&G ROBO Global Robotics and Automation UCITS ETF,IROB,751.0,equity,USD,Ireland,False,Accumulating,0.8,77.0,ROBO-STOX® Global Robotics and Automation,IROB.BE,EUR 960 m,19.25%,+61.89%,+39.48%,+25.45%
IE00BMW42306,iShares MSCI Europe Financials Sector UCITS ETF EUR (Acc),ESIF,1986.0,equity,EUR,Ireland,False,Accumulating,0.18,87.0,MSCI Europe Financials 20/35 Capped,ESIF.DE,"EUR 1,411 m",16.48%,+38.04%,+119.28%,+156.57%
IE00BMW42520,iShares MSCI Europe Industrials Sector UCITS ETF EUR (Acc),ESIN,1172.0,equity,EUR,Ireland,False,Accumulating,0.18,89.0,MSCI Europe Industrials 20/35 Capped,,"EUR 1,314 m",17.98%,+35.90%,+78.78%,-
IE00BMXC7V63,iShares S&P 500 Paris-Aligned Climate UCITS ETF USD (Acc),UQAB,383.0,equity,USD,Ireland,False,Accumulating,0.07,297.0,S&P 500® Paris-Aligned Climate Sustainability Screened,,EUR 343 m,13.00%,+24.96%,+60.31%,-
